school_id,student_id,sch_yr,grade,frl,ell,math,reading,enrolled,attended
1031,885382,2017,3rd,1,N,119,215,146,139
1014,941077,2017,1st,0,N,142,214,160,154
1053,214971,2017,4th,1,N,197,240,172,158
1027,702911,2017,3rd,1,N,127,232,166,164
1014,272908,2017,4th,0,N,154,156,162,129
1011,529607,2017,2nd,0,N,207,219,164,149
1022,712080,2017,4th,1,Y,145,131,179,173
1020,317272,2017,1st,0,N,,,178,129
1028,440134,2017,4th,1,Y,140,132,178,171
1043,409056,2017,2nd,0,Y,,,160,159
1023,862772,2017,3rd,1,N,149,158,176,175
1012,184585,2017,1st,1,N,160,219,168,151
1018,940483,2017,1st,0,N,176,187,172,138
1024,911541,2017,K,1,N,125,175,147,146
1022,938381,2017,K,0,Y,164,204,175,146
1032,949313,2017,1st,1,N,196,198,177,148
1027,172325,2017,2nd,1,Y,163,239,179,163
1026,852032,2017,2nd,0,N,133,205,158,137
1022,144886,2017,2nd,0,N,147,229,165,142
1012,162284,2017,4th,0,Y,201,239,177,172
1013,305835,2017,3rd,0,N,143,164,163,133
1032,940467,2017,1st,1,Y,207,220,177,169
1027,772194,2017,3rd,0,N,123,237,177,150
1023,481698,2017,3rd,1,N,149,158,176,175
1014,497706,2017,4th,1,Y,212,207,136,135
1029,181241,2017,3rd,0,N,163,201,168,143
1024,154666,2017,4th,1,N,193,131,181,169
1015,708365,2017,4th,0,N,195,145,182,148
1017,917950,2017,K,1,N,184,174,145,133
1023,931391,2017,K,0,Y,,,178,130
1030,188365,2017,2nd,1,N,186,169,147,143
1012,168442,2017,2nd,0,Y,196,205,170,157
1017,941847,2017,1st,0,Y,121,132,168,138
1010,938905,2017,K,1,N,140,134,176,162
1024,583509,2017,2nd,0,N,175,230,181,179
1018,392394,2017,2nd,0,N,,,177,134
1030,939037,2017,K,1,N,139,161,168,137
1014,943240,2017,1st,0,Y,122,235,182,139
1021,887715,2017,3rd,0,N,198,189,151,144
1026,468999,2017,3rd,0,Y,134,168,180,178
1029,303511,2017,4th,0,N,196,195,146,145
1013,189531,2017,1st,1,Y,214,135,149,143
1015,892590,2017,4th,0,N,135,187,142,140
1020,472030,2017,4th,0,N,131,197,165,137
1017,931057,2017,K,0,N,161,214,165,148
1016,660582,2017,2nd,0,N,185,156,182,157
1030,886804,2017,2nd,1,Y,,,132,132
1013,329332,2017,3rd,0,N,136,233,176,169
1040,168800,2017,2nd,1,N,158,205,152,143
1031,949160,2017,1st,1,N,204,136,178,129
1014,449051,2017,3rd,1,Y,161,172,169,133
1041,884737,2017,2nd,1,N,178,164,164,145
1022,463399,2017,2nd,1,Y,214,193,173,147
1020,162934,2017,3rd,1,N,127,168,179,174
1020,740531,2017,2nd,0,N,131,207,179,160
1042,312881,2017,4th,1,N,139,238,151,130
1016,912574,2017,K,0,N,204,195,182,128
1028,949591,2017,1st,0,N,163,183,182,165
1027,937104,2017,K,0,N,,,177,148
1021,282579,2017,2nd,0,Y,181,177,158,131
1013,934969,2017,K,0,Y,212,145,161,142
1044,320840,2017,2nd,0,N,,,181,145
1011,736989,2017,3rd,0,N,169,130,152,131
1032,938526,2017,K,0,N,141,153,140,134
1023,943751,2017,1st,1,N,196,195,137,135
1015,339073,2017,3rd,0,Y,142,177,177,131
1028,433961,2017,3rd,1,N,149,176,175,131
1029,687983,2017,2nd,0,N,159,144,159,151
1015,345555,2017,3rd,1,Y,156,159,167,141
1031,946693,2017,1st,0,N,133,211,174,160
1024,949216,2017,1st,0,N,201,140,163,158
1029,934656,2017,K,1,N,191,232,178,155
1021,588909,2017,3rd,0,Y,125,137,166,132
1047,586919,2017,3rd,1,N,206,190,176,147
1017,881528,2017,2nd,1,Y,138,226,180,175
1018,940615,2017,1st,1,N,163,204,181,154
1029,329818,2017,1st,0,Y,123,163,180,129
1031,947868,2017,1st,0,Y,156,131,159,138
1010,939269,2017,K,0,N,,,165,132
1039,375618,2017,4th,1,Y,,,173,129
1038,894855,2017,3rd,1,N,171,189,152,133
1018,939573,2017,K,0,N,,,177,134
1011,142332,2017,3rd,1,N,148,143,172,153
1018,751749,2017,4th,1,Y,159,229,165,133
1015,252128,2017,3rd,0,Y,145,214,142,129
1017,266176,2017,4th,0,N,177,151,160,151
1014,624107,2017,3rd,1,N,133,210,148,140
1010,615167,2017,2nd,0,N,170,212,134,132
1012,941707,2017,1st,0,Y,132,184,140,135
1018,510304,2017,3rd,1,N,211,237,174,143
1019,695585,2017,3rd,1,N,197,147,152,130
1011,944085,2017,1st,0,N,151,227,147,141
1010,852900,2017,3rd,1,N,216,161,174,167
1020,945432,2017,1st,0,N,176,234,169,168
1022,314130,2017,4th,1,N,212,189,146,141
1027,325270,2017,3rd,0,N,178,183,157,132
1021,930350,2017,K,1,N,,,153,136
1019,949088,2017,1st,0,Y,147,230,156,154
1019,767448,2017,2nd,0,N,183,141,174,147
1026,876290,2017,1st,0,Y,,,147,129
1021,940928,2017,1st,1,N,125,170,174,153
1024,122351,2017,4th,0,N,191,181,182,153
1047,463211,2017,3rd,1,N,145,202,163,128
1013,898836,2017,3rd,0,Y,212,145,161,142
1024,933077,2017,K,0,N,158,163,147,130
1024,851445,2017,3rd,0,N,154,120,156,130
1037,932626,2017,K,0,N,190,143,169,131
1017,712730,2017,3rd,0,N,144,237,181,131
1018,881532,2017,2nd,0,Y,162,135,148,137
1029,256497,2017,3rd,1,N,190,176,179,158
1029,181462,2017,3rd,0,N,123,166,148,140
1021,207992,2017,4th,0,N,215,170,172,164
1030,640082,2017,2nd,1,N,209,230,158,149
1022,425113,2017,2nd,1,Y,199,201,160,156
1016,580928,2017,4th,1,Y,171,183,166,164
1028,418179,2017,2nd,0,N,175,152,132,130
1020,357326,2017,2nd,0,N,,,159,142
1014,918855,2017,K,1,Y,160,192,180,138
1030,852535,2017,2nd,0,N,138,166,177,129
1029,937125,2017,K,1,N,147,215,168,160
1013,410495,2017,2nd,0,Y,153,195,157,130
1017,942301,2017,1st,0,N,140,236,178,135
1020,754932,2017,3rd,1,N,186,157,173,128
1012,137364,2017,4th,0,Y,133,155,180,133
1024,591124,2017,4th,0,Y,140,227,170,146
1010,410233,2017,2nd,1,N,140,134,176,162
1021,496947,2017,3rd,0,N,198,189,151,144
1013,802934,2017,2nd,1,N,201,231,166,130
1017,946325,2017,1st,0,N,169,132,146,140
1018,910325,2017,K,0,N,212,176,142,138
1021,732650,2017,3rd,0,N,197,143,164,138
1016,945542,2017,1st,0,N,201,202,180,150
1028,364465,2017,4th,0,N,,,175,149
1014,945058,2017,1st,1,N,136,150,144,142
1028,913721,2017,K,0,N,194,182,177,162
1036,256750,2017,2nd,0,N,157,216,176,145
1018,948389,2017,1st,0,N,184,236,143,129
1030,935431,2017,K,1,N,130,184,145,140
1021,930368,2017,K,0,N,198,189,151,144
1025,494358,2017,3rd,1,N,206,181,178,141
1032,935692,2017,K,1,N,,,149,149
1024,569364,2017,3rd,0,N,206,191,175,163
1019,727503,2017,2nd,1,N,214,154,178,129
1031,810923,2017,2nd,0,N,192,189,167,134
1031,189957,2017,3rd,1,N,136,139,154,132
1025,203278,2017,4th,0,N,213,161,157,132
1031,938256,2017,K,1,N,148,181,142,137
1017,947006,2017,1st,0,N,,,172,169
1022,933587,2017,K,0,N,,,145,142
1034,919322,2017,K,1,N,178,201,181,176
1032,311095,2017,2nd,0,Y,128,232,173,151
1030,949412,2017,1st,1,N,121,146,164,151
1022,930969,2017,K,1,N,168,221,174,173
1021,348509,2017,2nd,1,N,187,152,179,133
1023,940867,2017,1st,0,Y,167,233,179,149
1039,947187,2017,1st,1,Y,180,146,171,152
1016,932389,2017,K,0,Y,213,132,137,130
1011,943092,2017,1st,0,N,126,197,181,172
1021,937251,2017,K,0,Y,126,190,169,166
1025,797668,2017,3rd,0,N,163,164,172,135
1028,933160,2017,K,0,N,175,223,171,165
1021,359863,2017,2nd,1,N,,,153,136
1013,945254,2017,1st,0,Y,121,167,163,159
1013,449945,2017,4th,0,Y,202,213,170,139
1030,936061,2017,K,0,N,160,196,173,133
1017,358753,2017,2nd,1,N,,,134,133
1021,792400,2017,2nd,0,N,132,149,166,128
1024,942281,2017,1st,0,N,205,194,171,167
1030,934626,2017,K,0,N,183,219,169,138
1029,647518,2017,2nd,1,N,167,185,169,168
1030,944018,2017,1st,1,N,150,227,161,146
1032,277575,2017,2nd,1,N,135,225,180,145
1019,872013,2017,3rd,0,N,,,166,165
1019,941596,2017,1st,0,Y,142,139,164,136
1025,932243,2017,K,1,N,159,152,180,175
1018,636256,2017,3rd,0,N,157,228,150,137
1010,278646,2017,3rd,0,Y,191,139,178,164
1028,936968,2017,K,0,N,164,223,179,158
1025,650298,2017,2nd,1,N,151,234,176,151
1033,161832,2017,4th,0,N,198,150,175,154
1024,941511,2017,1st,0,N,154,120,156,130
1027,293290,2017,2nd,0,Y,137,229,151,132
1022,306898,2017,2nd,1,N,181,224,141,139
1030,330023,2017,2nd,0,Y,159,230,142,131
1018,802224,2017,4th,1,Y,129,141,180,162
1032,899062,2017,2nd,1,Y,207,220,177,169
1019,930334,2017,K,1,N,130,175,172,145
1017,892563,2017,3rd,1,Y,116,183,139,132
1013,607177,2017,2nd,0,N,130,190,159,138
1010,877359,2017,2nd,1,N,162,204,181,167
1020,348839,2017,3rd,0,N,161,200,176,135
1026,216106,2017,3rd,0,N,200,166,167,132
1019,325207,2017,1st,0,N,185,179,167,138
1030,773741,2017,3rd,0,Y,161,240,172,147
1025,294104,2017,1st,1,N,154,140,158,132
1022,945543,2017,1st,0,N,180,212,156,156
1023,934300,2017,K,0,Y,169,189,148,128
1025,474147,2017,4th,0,N,166,165,147,147
1017,439443,2017,4th,0,N,161,214,165,148
1019,307501,2017,3rd,0,N,188,147,170,167
1029,501739,2017,4th,0,N,206,158,169,168
1017,728204,2017,4th,1,N,161,223,170,155
1019,940036,2017,1st,0,N,183,141,174,147
1021,941652,2017,1st,0,N,211,200,136,130
1013,946578,2017,1st,0,N,130,227,153,149
1024,697838,2017,1st,1,N,195,151,155,144
1016,918709,2017,K,0,N,185,156,182,157
1014,790869,2017,3rd,1,N,146,143,151,145
1011,758311,2017,3rd,1,N,142,184,172,171
1028,636519,2017,3rd,1,Y,175,208,174,153
1033,365377,2017,3rd,0,N,,,168,153
1014,593549,2017,2nd,1,N,145,189,134,131
1014,943550,2017,1st,0,N,125,133,151,139
1023,120421,2017,4th,0,N,166,140,176,132
1033,938467,2017,K,0,N,,,168,153
1014,205006,2017,3rd,0,N,154,240,177,147
1022,930888,2017,K,1,Y,199,201,160,156
1010,750664,2017,4th,1,N,190,165,163,157
1022,455315,2017,4th,1,N,159,198,173,146
1015,549858,2017,3rd,1,N,153,198,157,144
1013,187379,2017,2nd,0,N,179,206,159,159
1029,681531,2017,3rd,0,N,170,213,182,146
1026,391635,2017,2nd,1,Y,,,179,158
1031,941600,2017,1st,1,N,186,137,155,140
1024,947182,2017,1st,1,N,129,157,170,166
1023,941163,2017,1st,0,N,154,166,156,153
1020,502038,2017,2nd,0,Y,182,171,160,130
1023,934818,2017,K,0,N,,,143,133
1029,910533,2017,K,1,N,167,185,169,168
1027,323667,2017,1st,1,N,182,150,169,131
1022,450427,2017,3rd,1,N,168,221,174,173
1028,466914,2017,4th,0,N,175,210,156,134
1022,930683,2017,K,0,Y,,,156,155
1028,815812,2017,2nd,0,N,139,159,166,147
1015,373321,2017,2nd,0,Y,,,169,130
1017,931100,2017,K,1,N,,,177,168
1042,433000,2017,3rd,1,N,143,163,170,164
1048,939398,2017,K,1,Y,215,140,154,140
1022,620807,2017,3rd,0,Y,203,234,149,149
1024,944547,2017,1st,1,N,163,207,153,139
1028,945325,2017,1st,0,N,211,209,165,132
1012,721538,2017,2nd,0,N,196,184,167,164
1030,282086,2017,2nd,1,Y,175,221,161,149
1014,813253,2017,3rd,0,N,159,238,180,149
1011,944487,2017,1st,0,N,152,174,163,136
1011,717813,2017,3rd,1,N,191,204,137,128
1025,932131,2017,K,1,N,163,135,163,146
1027,947376,2017,1st,0,Y,207,216,164,134
1021,943914,2017,1st,1,N,143,160,145,134
1029,934079,2017,K,1,N,185,131,179,130
1022,482554,2017,4th,0,Y,164,204,175,146
1031,931348,2017,K,1,Y,188,206,177,174
1048,428273,2017,2nd,1,Y,215,140,154,140
1016,945068,2017,1st,1,N,178,132,173,129
1015,932341,2017,K,1,N,,,182,147
1010,889517,2017,4th,1,N,214,150,130,128
1017,948927,2017,1st,1,N,165,187,146,140
1019,196899,2017,3rd,0,N,,,142,131
1023,746038,2017,2nd,0,N,158,224,167,128
1020,327389,2017,3rd,1,Y,141,194,180,154
1030,333630,2017,2nd,1,N,139,161,168,137
1033,879643,2017,3rd,0,Y,128,140,175,138
1026,945272,2017,1st,0,Y,125,142,171,144
1028,335401,2017,1st,1,N,212,234,146,129
1013,498734,2017,3rd,0,Y,212,145,161,142
1031,946886,2017,1st,1,N,164,145,160,155
1033,939795,2017,K,0,Y,128,140,175,138
1030,214627,2017,2nd,1,N,122,198,163,150
1024,948338,2017,1st,0,Y,135,210,161,142
1014,931880,2017,K,1,Y,161,172,169,133
1019,932728,2017,K,0,N,,,181,156
1024,742618,2017,3rd,0,N,205,194,171,167
1025,566892,2017,4th,1,N,178,209,168,128
1023,256768,2017,2nd,1,N,179,147,147,142
1014,538602,2017,4th,0,N,157,153,182,167
1028,281060,2017,3rd,1,N,131,196,153,140
1010,326800,2017,3rd,0,N,140,187,162,152
1011,686753,2017,2nd,0,N,151,227,147,141
1037,943070,2017,1st,0,Y,193,169,145,144
1027,294928,2017,2nd,1,N,202,146,178,135
1037,629534,2017,2nd,0,Y,165,229,180,138
1017,246495,2017,3rd,0,N,215,183,155,141
1028,777094,2017,3rd,0,N,211,209,165,132
1032,407411,2017,2nd,1,N,,,177,165
1020,314476,2017,2nd,0,Y,173,168,153,152
1022,760851,2017,4th,0,Y,123,201,153,149
1016,918913,2017,K,0,N,155,206,156,130
1028,322814,2017,1st,0,N,178,217,137,134
1029,939068,2017,K,0,Y,131,156,161,155
1020,283687,2017,2nd,0,N,203,165,149,148
1042,945765,2017,1st,1,N,200,235,168,147
1027,934457,2017,K,1,N,141,180,179,144
1031,286934,2017,4th,0,N,155,183,163,134
1012,281699,2017,3rd,1,N,148,166,139,129
1030,496235,2017,3rd,0,N,160,196,173,133
1026,947500,2017,1st,0,N,124,210,156,155
1022,916286,2017,K,1,N,210,167,155,154
1013,173824,2017,3rd,0,Y,182,144,152,130
1024,937786,2017,K,1,N,177,230,176,170
1040,399114,2017,3rd,1,N,,,141,141
1025,397967,2017,3rd,0,N,,,163,130
1026,942617,2017,1st,0,N,133,205,158,137
1049,755198,2017,2nd,1,Y,136,180,179,147
1013,736832,2017,4th,0,Y,133,197,155,137
1013,389601,2017,4th,0,N,,,177,130
1021,321222,2017,3rd,1,N,130,196,171,162
1017,493888,2017,3rd,1,N,142,236,151,129
1016,460267,2017,2nd,1,Y,179,209,170,157
1022,943850,2017,1st,1,N,156,155,172,152
1020,930577,2017,K,0,N,131,197,165,137
1026,172959,2017,2nd,1,N,125,158,157,133
1021,897766,2017,4th,1,N,182,229,177,149
1021,941636,2017,1st,0,Y,,,175,157
1021,120448,2017,3rd,0,N,170,238,175,160
1023,223532,2017,2nd,1,Y,175,160,148,141
1019,931456,2017,K,1,N,150,200,179,156
1041,197000,2017,3rd,0,N,,,174,145
1023,789047,2017,2nd,0,Y,167,233,179,149
1016,862966,2017,2nd,1,N,,,175,162
1015,912350,2017,K,1,N,153,201,152,147
1027,640052,2017,4th,0,Y,161,240,168,129
1025,188704,2017,1st,1,Y,155,207,176,130
1019,946113,2017,1st,0,N,138,200,161,153
1051,936315,2017,K,1,Y,179,158,178,132
1028,939568,2017,K,0,N,,,166,135
1024,913659,2017,K,0,Y,164,210,172,146
1010,315678,2017,2nd,0,N,,,167,140
1017,934803,2017,K,0,N,140,236,178,135
1015,362570,2017,3rd,1,N,,,182,147
1018,170202,2017,4th,0,N,122,208,146,139
1031,302414,2017,2nd,1,N,148,237,154,133
1022,136590,2017,3rd,1,N,128,167,172,159
1024,342574,2017,2nd,1,N,144,210,179,161
1034,872172,2017,3rd,0,N,154,192,137,130
1031,943055,2017,1st,0,N,192,189,167,134
1015,762719,2017,4th,0,N,135,187,142,140
1011,938281,2017,K,0,N,126,240,163,139
1023,626850,2017,3rd,1,Y,179,165,167,147
1021,564153,2017,3rd,0,Y,158,214,175,139
1024,940694,2017,1st,0,N,165,138,173,130
1010,936003,2017,K,0,N,190,234,153,151
1013,406352,2017,3rd,0,N,,,161,133
1032,381523,2017,3rd,1,N,,,149,149
1022,377301,2017,4th,1,N,,,168,150
1021,580222,2017,2nd,0,N,123,176,156,129
1012,334051,2017,2nd,1,Y,187,186,159,132
1021,638208,2017,3rd,1,Y,120,217,166,134
1011,673395,2017,4th,1,N,177,191,140,132
1023,708705,2017,4th,0,N,169,137,182,148
1028,897176,2017,2nd,1,Y,195,139,180,159
1024,653540,2017,4th,0,Y,164,210,172,146
1015,170858,2017,4th,1,Y,152,145,174,148
1027,942510,2017,1st,0,N,123,237,177,150
1018,935790,2017,K,0,N,,,156,148
1025,936537,2017,K,1,N,,,140,131
1023,365985,2017,3rd,0,N,,,171,140
1025,948818,2017,1st,1,Y,166,138,175,164
1024,260249,2017,2nd,0,Y,177,154,166,136
1011,946310,2017,1st,1,N,191,204,137,128
1017,320036,2017,3rd,1,N,,,168,157
1012,281835,2017,2nd,1,Y,190,177,159,151
1022,947239,2017,1st,1,N,186,172,132,128
1029,808398,2017,4th,0,N,183,215,180,161
1029,612308,2017,4th,0,N,136,202,141,137
1029,131585,2017,3rd,1,N,126,188,156,131
1031,145861,2017,4th,0,N,169,187,181,177
1030,413660,2017,3rd,0,N,215,206,135,132
1014,778788,2017,2nd,0,N,142,214,160,154
1028,945949,2017,1st,1,N,208,225,165,139
1024,329775,2017,3rd,0,N,131,173,173,143
1014,683408,2017,2nd,1,N,136,150,144,142
1010,933533,2017,K,0,N,,,182,144
1013,134656,2017,3rd,0,N,143,224,181,154
1015,939107,2017,K,0,Y,137,179,173,144
1029,462776,2017,3rd,0,N,170,211,152,132
1012,606861,2017,4th,0,Y,120,158,178,139
1015,947311,2017,1st,0,N,187,172,175,147
1027,939970,2017,K,0,N,162,199,177,141
1029,869805,2017,2nd,0,N,122,123,157,148
1011,899154,2017,3rd,1,N,125,147,157,137
1016,941672,2017,1st,0,Y,128,205,132,130
1031,762815,2017,3rd,1,N,186,137,155,140
1025,182746,2017,1st,0,N,182,139,152,132
1022,272945,2017,2nd,0,N,177,140,160,129
1030,943378,2017,1st,0,N,151,168,142,129
1041,191355,2017,3rd,1,N,,,144,130
1016,856712,2017,3rd,1,N,191,157,165,149
1030,424618,2017,2nd,1,N,130,184,145,140
1026,135196,2017,3rd,0,N,140,205,156,146
1037,349497,2017,4th,0,N,175,152,174,161
1024,486763,2017,4th,0,N,158,163,147,130
1020,358211,2017,2nd,0,N,,,145,131
1030,470388,2017,3rd,0,N,130,180,170,131
1052,608191,2017,2nd,0,N,145,233,163,153
1020,883835,2017,1st,1,Y,120,142,138,135
1022,419104,2017,4th,1,N,159,133,178,159
1017,937357,2017,K,0,Y,156,195,140,136
1021,942980,2017,1st,1,N,144,181,175,131
1013,942337,2017,1st,0,Y,133,197,155,137
1020,384028,2017,3rd,1,N,,,143,135
1030,947878,2017,1st,1,N,150,187,159,141
1032,934414,2017,K,1,N,169,192,174,170
1015,194709,2017,1st,0,N,,,173,137
1018,356724,2017,2nd,0,N,,,177,148
1013,938003,2017,K,0,N,,,177,130
1049,893683,2017,1st,1,Y,127,193,164,135
1024,801854,2017,2nd,1,N,208,145,140,130
1026,515855,2017,3rd,0,Y,198,172,166,145
1028,415142,2017,3rd,0,N,200,171,177,166
1023,865712,2017,2nd,0,N,,,180,149
1020,270391,2017,4th,0,N,179,176,158,130
1013,214844,2017,3rd,1,N,150,208,141,140
1013,812175,2017,3rd,0,Y,121,167,163,159
1010,480245,2017,2nd,0,N,174,166,178,162
1026,892125,2017,1st,1,N,140,163,172,164
1026,867089,2017,4th,0,Y,154,202,180,180
1026,734335,2017,2nd,0,N,124,210,156,155
1032,326377,2017,3rd,0,N,177,143,139,135
1014,450967,2017,2nd,0,N,153,190,159,136
1022,944022,2017,1st,0,N,,,162,153
1030,288397,2017,4th,1,N,154,206,177,128
1030,189688,2017,3rd,1,Y,203,164,179,155
1016,948446,2017,1st,1,N,174,141,140,136
1012,502594,2017,4th,0,N,162,223,155,131
1049,947281,2017,1st,1,Y,127,193,164,135
1027,877719,2017,2nd,0,N,128,187,173,128
1026,889463,2017,3rd,0,N,208,197,149,132
1010,551152,2017,4th,1,Y,210,177,180,170
1022,796891,2017,4th,0,N,143,154,173,155
1018,424449,2017,3rd,0,N,214,239,144,135
1027,336261,2017,1st,1,N,163,188,167,136
1017,859057,2017,2nd,0,N,140,236,178,135
1017,377126,2017,3rd,1,N,,,177,168
1010,411062,2017,4th,1,Y,129,179,179,166
1018,388042,2017,2nd,0,N,,,156,148
1028,802139,2017,3rd,1,N,208,225,165,139
1026,943939,2017,1st,1,Y,163,166,140,130
1024,211686,2017,4th,1,N,195,165,176,157
1029,713993,2017,3rd,0,N,141,158,160,137
1016,805876,2017,2nd,1,Y,188,155,136,130
1018,896141,2017,3rd,1,N,211,237,174,143
1028,814998,2017,3rd,0,N,195,136,182,169
1011,208234,2017,4th,1,N,194,208,167,160
1027,498751,2017,2nd,0,N,128,187,173,128
1010,938716,2017,K,1,Y,129,179,179,166
1029,752137,2017,2nd,1,N,185,213,181,163
1021,933086,2017,K,0,Y,129,199,181,139
1014,735446,2017,4th,0,Y,171,211,175,172
1032,939602,2017,K,0,N,138,203,159,133
1025,189666,2017,2nd,1,N,135,211,176,139
1031,789086,2017,3rd,1,Y,128,144,173,139
1014,940770,2017,1st,0,Y,171,211,175,172
1013,785369,2017,1st,0,Y,135,159,174,169
1049,634609,2017,3rd,0,Y,133,235,141,138
1025,363324,2017,2nd,1,N,,,140,131
1010,675090,2017,4th,1,Y,163,231,168,145
1027,309903,2017,4th,1,N,178,147,182,173
1025,938013,2017,K,0,N,180,184,161,153
1020,935462,2017,K,0,N,143,185,180,171
1011,360695,2017,3rd,1,N,,,175,173
1024,442701,2017,3rd,1,N,129,157,170,166
1025,149313,2017,1st,0,Y,199,157,178,165
1017,207054,2017,3rd,1,Y,187,172,169,133
1031,318954,2017,1st,0,N,,,136,132
1012,932085,2017,K,0,N,,,179,163
1022,935372,2017,K,0,N,,,176,168
1027,938226,2017,K,1,N,,,164,164
1023,367182,2017,3rd,0,N,,,140,128
1030,946895,2017,1st,1,N,141,216,175,145
1018,797631,2017,3rd,0,N,157,161,181,176
1032,337048,2017,3rd,0,N,141,153,140,134
1019,949322,2017,1st,1,N,214,154,178,129
1010,942802,2017,1st,0,N,128,227,136,128
1028,940754,2017,1st,0,N,139,159,166,147
1019,949126,2017,1st,1,Y,174,183,164,145
1026,930264,2017,K,1,N,,,130,129
1013,935536,2017,K,0,Y,202,213,170,139
1026,916846,2017,K,1,N,168,151,157,147
1019,939041,2017,K,0,N,138,200,161,153
1016,653492,2017,3rd,1,N,163,200,177,168
1019,935995,2017,K,0,N,189,222,170,166
1025,312606,2017,4th,1,N,211,178,174,171
1010,946903,2017,1st,1,N,216,161,174,167
1031,321047,2017,3rd,0,N,212,216,177,173
1023,948076,2017,1st,0,N,169,137,182,148
1015,893607,2017,2nd,1,N,149,178,171,151
1023,930072,2017,K,1,N,149,158,176,175
1026,169345,2017,4th,1,Y,140,160,134,128
1019,935748,2017,K,1,N,139,156,177,154
1015,754475,2017,4th,0,N,187,172,175,147
1023,376971,2017,4th,0,Y,,,158,138
1049,942503,2017,1st,1,Y,136,180,179,147
1021,852370,2017,1st,0,Y,,,175,157
1012,943990,2017,1st,0,N,196,184,167,164
1026,933008,2017,K,0,N,,,148,144
1032,856080,2017,K,0,N,202,168,177,177
